,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GrLivArea_log,LotArea_log,1stFlrSF_log,2ndFlrSf_log,BsmtUnfSF_log,LotFrontage_log,MasVnrArea_log,Has_MiscVal,MiscVal_log,Has_PoolArea,PoolArea_log,Has_3SsnPorch,3SsnPorch_log,Has_LowQualFinSF,LowQualFinSF_log,Has_ScreenPorch,ScreenPorch_log,Has_EnclosedPorch,EnclosedPorch_log,Has_WoodDeckSF,WoodDeckSF_log,Has_OpenPorchSF,OpenPorchSF_log,Has_MasVnrArea,TotalBsmtFinSF,TotalBsmtFinSF_log,SalePrice_log,LandSlope_mapped,ExterQual_mapped,ExterCond_mapped,BsmtQual_mapped,BsmtCond_mapped,BsmtExposure_mapped,LotShape_mapped,HouseAge,RemodAge,GarageAge,TotalYears,HasGarage
160,160,161,20,RL,68.0,11120,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,660,Unf,0,572,1232,GasA,TA,Y,SBrkr,1232,0,0,1232,0,0,2,0,3,1,TA,6,Typ,0,Attchd,1984.0,Unf,2,516,TA,TA,Y,0,0,0,0,0,0,0,6,2008,WD,Normal,162500,7.117205503164344,9.316590491818841,7.117205503164344,0.0,6.35088571671474,4.23410650459726,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,660,6.493753839851686,11.998439434579149,3,3,3,4.0,3.0,1,3,24,24,24.0,24,1
161,161,162,60,RL,110.0,13688,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,664.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1016,Unf,0,556,1572,GasA,Ex,Y,SBrkr,1572,1096,0,2668,1,0,2,1,3,1,Ex,10,Typ,2,BuiltIn,2003.0,Fin,3,726,TA,TA,Y,400,0,0,0,0,0,0,3,2008,WD,Normal,412500,7.889459149404524,9.524347869595513,7.360739903058278,7.00033446027523,6.322565239927284,4.709530201312334,6.499787040655854,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.993961427306569,0,0.0,1,1016,6.92461239604856,12.929993908996359,3,4,3,5.0,3.0,3,3,5,4,5.0,4,1
162,162,163,20,RL,95.0,12182,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201,Unf,0,340,1541,GasA,Ex,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2005.0,RFn,2,532,TA,TA,Y,0,70,0,0,0,0,0,5,2010,New,Partial,220000,7.340835554123275,9.407796816354407,7.340835554123275,0.0,5.831882477283517,4.564348191467836,5.424950017481403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.2626798770413155,1,1201,7.091742115095153,12.301387370778713,3,4,3,4.0,3.0,2,4,5,5,5.0,5,1
163,163,164,45,RL,55.0,5500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,882,882,GasA,Ex,Y,SBrkr,882,0,0,882,0,0,1,0,1,1,TA,4,Typ,0,NoGarage,0.0,NoGarage,0,0,TA,TA,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,103200,6.78332520060396,8.612685172875459,6.78332520060396,0.0,6.78332520060396,4.02535169073515,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,11.544433821905134,3,3,3,3.0,3.0,1,4,51,51,2007.0,51,0
164,164,165,40,RM,40.0,5400,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,370,Unf,0,779,1149,GasA,Gd,Y,FuseA,1149,467,0,1616,0,0,2,0,3,1,Gd,5,Typ,0,Detchd,1926.0,Unf,1,216,TA,TA,Y,0,0,183,0,0,0,0,10,2007,WD,Normal,152000,7.388327859577107,8.594339400592892,7.047517221357296,6.148468295917647,6.659293919683638,3.713572066704308,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.214935757608986,0,0.0,0,0.0,0,370,5.916202062607435,11.931642378754141,3,3,4,3.0,3.0,2,4,81,3,81.0,3,1
165,165,166,190,RL,62.0,10106,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,351,Rec,181,112,644,GasA,Gd,Y,SBrkr,808,547,0,1355,1,0,2,0,4,2,TA,6,Typ,0,NoGarage,0.0,NoGarage,0,0,TA,TA,Y,140,0,0,0,0,0,0,9,2008,WD,Normal,127500,7.212294468500341,9.220983532074662,6.695798917058491,6.306275286948016,4.727387818712341,4.143134726391533,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.948759890378168,0,0.0,0,532,6.278521424165844,11.755879486687116,3,3,4,3.0,3.0,1,4,68,9,2008.0,9,0
166,166,167,20,RL,80.0,10708,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,379,BLQ,768,470,1617,GasA,Ex,Y,FuseA,1867,0,0,1867,1,0,1,0,2,1,TA,7,Typ,3,Attchd,1955.0,Fin,1,303,TA,TA,Y,476,0,0,0,142,0,0,11,2009,COD,Normal,190000,7.532623618788788,9.278839788400875,7.532623618788788,0.0,6.154858094016418,4.394449154672439,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.962844630259907,0,0.0,1,6.1675164908883415,0,0.0,0,1147,7.045776576879511,12.154784614286667,3,4,3,3.0,3.0,1,3,54,16,54.0,16,1
167,167,168,60,RL,86.0,10562,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1288,Unf,0,294,1582,GasA,Ex,Y,SBrkr,1610,551,0,2161,1,0,1,1,3,1,Ex,8,Typ,1,Attchd,2007.0,Fin,3,789,TA,TA,Y,178,120,0,0,0,0,0,11,2007,New,Partial,325624,7.6787889981991535,9.265112607823163,7.384610383176974,6.313548046277095,5.68697535633982,4.465908118654584,5.707110264748875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.187385805840755,1,4.795790545596741,1,1288,7.161622002939187,12.693501691489768,3,4,3,5.0,3.0,1,4,0,0,0.0,0,1
168,168,169,60,RL,62.0,8244,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,840,880,0,1720,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,2004.0,Fin,2,440,TA,TA,Y,100,48,0,0,0,0,0,5,2007,WD,Normal,183500,7.450660796211539,9.0173622349937,6.734591659972948,6.78105762593618,6.734591659972948,4.143134726391533,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.61512051684126,1,3.8918202981106265,0,0,0.0,12.119975396053194,3,4,3,4.0,3.0,1,3,3,3,3.0,3,1
169,169,170,20,RL,85.0,16669,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,653.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1686,1686,GasA,TA,Y,SBrkr,1707,0,0,1707,0,0,2,1,2,1,TA,6,Typ,1,Attchd,1981.0,RFn,2,511,TA,TA,Y,574,64,0,0,0,0,0,1,2006,WD,Normal,228000,7.443078374348516,9.72136597574484,7.443078374348516,0.0,7.430707082545968,4.454347296253507,6.483107351457199,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.354370040797351,1,4.174387269895637,1,0,0.0,12.337105293891872,3,4,3,4.0,3.0,1,3,25,25,25.0,25,1
170,170,171,50,RM,60.0,12358,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,360,Unf,0,360,720,GasA,TA,Y,SBrkr,854,0,528,1382,0,0,1,1,2,1,TA,7,Typ,0,Detchd,1991.0,Unf,2,660,TA,TA,Y,237,0,0,0,0,0,0,5,2007,WD,Normal,128500,7.232010331664759,9.422139821589736,6.75110146893676,0.0,5.8888779583328805,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,1,6.270988431858299,0,0.0,0,0.0,1,5.472270673671475,0,0.0,0,360,5.8888779583328805,11.763691965388299,3,3,3,3.0,3.0,1,3,66,57,16.0,57,1
171,171,172,20,RL,141.0,31770,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,639,Unf,0,441,1080,GasA,Fa,Y,SBrkr,1656,0,0,1656,1,0,1,0,3,1,TA,7,Typ,2,Attchd,1960.0,Fin,2,528,TA,TA,P,210,62,0,0,0,0,0,5,2010,WD,Normal,215000,7.4127640174265625,10.366309203003638,7.4127640174265625,0.0,6.091309882077698,4.955827057601261,4.727387818712341,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.351858133476067,1,4.143134726391533,1,639,6.461468176353717,12.278397958261774,3,3,3,3.0,4.0,4,3,50,50,50.0,50,1
172,172,173,160,RL,44.0,5306,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,495,Rec,215,354,1064,GasA,Gd,Y,SBrkr,1064,703,0,1767,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1987.0,RFn,2,504,Gd,TA,Y,441,35,0,0,0,0,0,6,2006,WD,Normal,239000,7.477604243197589,8.576781982827894,6.970730078143525,6.556778356158042,5.872117789475416,3.8066624897703196,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.091309882077698,1,3.58351893845611,0,710,6.566672429803241,12.384223015005313,3,4,4,4.0,4.0,1,3,19,19,19.0,19,1
173,173,174,20,RL,80.0,10197,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,TA,TA,CBlock,TA,TA,No,ALQ,288,Rec,374,700,1362,GasA,TA,Y,SBrkr,1362,0,0,1362,1,0,1,1,3,1,TA,6,Typ,1,Attchd,1961.0,Unf,2,504,TA,TA,Y,0,20,0,0,0,0,0,6,2008,COD,Normal,163000,7.217443431696533,9.2299469016151,7.217443431696533,0.0,6.55250788703459,4.394449154672439,6.198478716492308,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.044522437723423,1,662,6.4967749901858625,12.001511614739405,3,3,3,3.0,3.0,1,3,47,47,47.0,47,1
174,174,175,20,RL,47.0,12416,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,1398,LwQ,208,0,1606,GasA,TA,Y,SBrkr,1651,0,0,1651,1,0,2,0,3,1,TA,7,Min2,1,Attchd,1986.0,Fin,2,616,TA,TA,Y,192,0,0,0,0,0,0,11,2008,WD,Normal,184000,7.409741954080923,9.426821780416843,7.409741954080923,0.0,0.0,3.871201010907891,4.890349128221754,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.262690188904886,0,0.0,1,1606,7.382124365737512,12.122696471358964,3,3,3,4.0,2.0,1,3,22,22,22.0,22,1
175,175,176,20,RL,84.0,12615,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,Gd,Av,ALQ,477,Unf,0,725,1202,GasA,TA,Y,SBrkr,2158,0,0,2158,1,0,2,0,4,1,Gd,7,Typ,1,Attchd,1950.0,Unf,2,576,TA,TA,Y,0,29,39,0,0,0,0,6,2007,WD,Normal,243000,7.677400430514807,9.442721128642875,7.677400430514807,0.0,6.587550014824796,4.442651256490317,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6888794541139363,0,0.0,1,3.4011973816621555,0,477,6.169610732491456,12.400820837540556,3,3,3,3.0,4.0,3,4,57,6,57.0,6,1
176,176,177,60,RL,97.0,10029,Pave,,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,Gd,TA,PConc,Gd,TA,No,GLQ,831,Unf,0,320,1151,GasA,TA,Y,SBrkr,1164,896,0,2060,0,1,2,1,4,1,TA,8,Typ,1,Attchd,1988.0,Unf,2,521,TA,TA,Y,0,228,0,0,192,0,0,9,2007,WD,Normal,211000,7.630946580890459,9.21333588095598,7.060476365999801,6.799055862058796,5.771441123130016,4.584967478670572,5.594711379601839,0,0.0,0,0.0,0,0.0,0,0.0,1,5.262690188904886,0,0.0,0,0.0,1,5.43372200355424,1,831,6.723832440821209,12.259618151783465,3,4,3,4.0,3.0,1,3,19,18,19.0,18,1
177,177,178,50,RL,71.0,13650,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57,BLQ,441,554,1052,GasA,Ex,Y,SBrkr,1252,668,0,1920,1,0,2,0,4,1,Gd,8,Typ,1,Attchd,1958.0,Unf,2,451,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,172500,7.560601162768557,9.521568058002977,7.133295954896068,6.505784060128229,6.318968113746434,4.276666119016055,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,498,6.212606095751519,12.058158312538197,3,4,4,3.0,3.0,1,4,48,48,48.0,48,1
178,178,179,20,RL,63.0,17423,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,1904,Unf,0,312,2216,GasA,Ex,Y,SBrkr,2234,0,0,2234,1,0,2,0,1,1,Ex,9,Typ,1,Attchd,2009.0,Fin,3,1166,TA,TA,Y,0,60,0,0,0,0,0,7,2009,New,Partial,501837,7.711996507047669,9.765603845172741,7.711996507047669,0.0,5.746203190540153,4.1588830833596715,6.618738983517219,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.110873864173311,1,1904,7.552237287560802,13.126032637428713,3,5,3,5.0,3.0,1,3,1,0,0.0,0,1
179,179,180,30,RM,60.0,8520,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,968,968,GasA,TA,Y,SBrkr,968,0,0,968,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1935.0,Unf,2,480,Fa,TA,N,0,0,184,0,0,0,0,7,2007,WD,Normal,100000,6.876264611890766,9.050288983827956,6.876264611890766,0.0,6.876264611890766,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.220355825078324,0,0.0,0,0.0,0,0,0.0,11.51293546492023,3,4,3,3.0,3.0,1,4,84,1,72.0,1,1
180,180,181,160,FV,73.5,2117,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,436,Unf,0,320,756,GasA,Ex,Y,SBrkr,769,756,0,1525,0,0,2,1,3,1,Gd,5,Typ,1,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,177000,7.330405211844402,7.658227526161352,6.646390514847729,6.6293632534374485,5.771441123130016,4.310799125385514,6.124683390894205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,436,6.07993319509559,12.083910661257521,3,4,3,4.0,3.0,1,4,7,7,7.0,7,1
181,181,182,70,RL,54.0,7588,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,352,Unf,0,441,793,GasA,Gd,Y,SBrkr,901,901,0,1802,0,0,1,1,4,1,TA,9,Typ,1,Detchd,1920.0,Unf,1,216,Fa,TA,Y,0,0,40,0,0,0,0,7,2006,WD,Normal,200100,7.497207223203318,8.934455109403913,6.804614520062624,6.804614520062624,6.091309882077698,4.007333185232471,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.713572066704308,0,0.0,0,0.0,0,352,5.8664680569332965,12.206577518060588,3,3,3,2.0,3.0,1,4,86,56,86.0,56,1
182,182,183,20,RL,60.0,9060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98.0,TA,TA,PConc,,,No,,0,,0,0,0,GasA,Ex,Y,SBrkr,1340,0,0,1340,0,0,1,0,3,1,TA,7,Typ,1,Attchd,1957.0,RFn,1,252,TA,TA,Y,116,0,0,180,0,0,0,6,2007,WD,Normal,120000,7.201170883281678,9.11173476822206,7.201170883281678,0.0,0.0,4.110873864173311,4.59511985013459,0,0.0,0,0.0,1,5.198497031265826,0,0.0,0,0.0,0,0.0,1,4.762173934797756,0,0.0,1,0,0.0,11.695255355062795,3,3,3,,,1,4,50,1,50.0,1,1
183,183,184,50,RM,63.0,11426,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1362,1362,GasA,Ex,Y,SBrkr,1362,720,0,2082,0,0,2,1,3,1,Gd,6,Mod,0,Detchd,2003.0,Unf,2,484,TA,TA,N,280,238,0,0,0,0,0,6,2008,WD,Normal,200000,7.641564441260972,9.343734255146714,7.217443431696533,6.580639137284949,7.217443431696533,4.1588830833596715,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.638354669333745,1,5.476463551931511,0,0,0.0,12.206077645517674,3,3,3,4.0,3.0,1,4,5,5,5.0,5,1
184,184,185,50,RL,92.0,7438,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,504,504,GasA,Gd,Y,SBrkr,936,316,0,1252,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1986.0,Unf,2,576,TA,TA,Y,104,0,0,0,0,0,0,6,2006,WD,Normal,127000,7.133295954896068,8.914491710191342,6.842683282238422,5.75890177387728,6.22455842927536,4.532599493153256,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.653960350157523,0,0.0,0,0,0.0,11.751950239425476,3,3,3,2.0,3.0,1,3,98,15,20.0,15,1
185,185,186,75,RM,90.0,22950,Pave,,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0,Unf,0,1107,1107,GasA,Ex,Y,SBrkr,1518,1518,572,3608,0,0,2,1,4,1,Ex,12,Typ,2,Detchd,1993.0,Unf,3,840,Ex,TA,Y,0,260,0,0,410,0,0,6,2006,WD,Normal,475000,8.19118600464279,10.041116787524166,7.325807502595773,7.325807502595773,7.010311867307229,4.51085950651685,0.0,0,0.0,0,0.0,0,0.0,1,6.35088571671474,1,6.018593214496234,0,0.0,0,0.0,1,5.564520407322694,0,0,0.0,13.07107218827772,3,4,4,3.0,3.0,2,2,114,13,13.0,13,1
186,186,187,80,RL,73.0,9947,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,611,Unf,0,577,1188,GasA,Ex,Y,SBrkr,1217,0,0,1217,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,1990.0,Unf,2,497,TA,TA,Y,168,27,0,0,0,0,0,6,2009,WD,Normal,173000,7.1049654482698426,9.205126804923296,7.1049654482698426,0.0,6.359573868672378,4.30406509320417,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.1298987149230735,1,3.332204510175204,0,611,6.416732282512326,12.06105265381003,3,3,3,4.0,3.0,3,3,19,18,19.0,18,1
187,187,188,50,RL,60.0,10410,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,660,660,GasA,Ex,Y,SBrkr,808,704,144,1656,0,0,2,1,3,1,TA,8,Min2,0,Detchd,1916.0,Unf,1,180,Fa,Fa,N,0,0,0,140,0,0,0,8,2009,WD,Normal,135000,7.4127640174265625,9.250618218474752,6.695798917058491,6.558197802812269,6.493753839851686,4.110873864173311,0.0,0,0.0,0,0.0,1,4.948759890378168,1,4.976733742420574,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,11.813037464800539,3,3,3,2.0,3.0,1,4,93,22,93.0,22,1
188,188,189,90,RL,64.0,7018,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1086,Unf,0,0,1086,GasA,TA,Y,SBrkr,1224,0,0,1224,2,0,0,2,2,2,TA,6,Typ,2,Detchd,1979.0,Unf,2,528,TA,TA,Y,120,0,0,0,0,0,0,6,2009,WD,Alloca,153337,7.110696122978827,8.856376036730422,7.110696122978827,0.0,0.0,4.174387269895637,5.62040086571715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.795790545596741,0,0.0,1,1086,6.99117688712121,11.940399914116648,3,3,3,4.0,3.0,3,4,30,30,30.0,30,1
189,189,190,120,RL,41.0,4923,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1153,Unf,0,440,1593,GasA,Ex,Y,SBrkr,1593,0,0,1593,1,0,1,1,0,1,Ex,5,Typ,1,Attchd,2001.0,Fin,2,682,TA,TA,Y,0,120,0,0,224,0,0,8,2008,WD,Normal,286000,7.374001859350161,8.501876487304344,7.374001859350161,0.0,6.089044875446846,3.7376696182833684,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.41610040220442,0,0.0,0,0.0,1,4.795790545596741,0,1153,7.050989447068045,12.563750586299374,3,4,3,5.0,3.0,3,4,7,6,7.0,6,1
190,190,191,70,RL,70.0,10570,Pave,,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,Gd,No,Rec,297,Unf,0,556,853,GasA,TA,Y,SBrkr,1549,1178,0,2727,0,0,2,1,3,1,Gd,10,Maj1,2,Detchd,1932.0,Unf,2,440,TA,TA,Y,0,74,0,0,0,0,0,12,2007,WD,Normal,315000,7.911324018963353,9.265869681768663,7.346010209913293,7.072421900537371,6.322565239927284,4.2626798770413155,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.31748811353631,0,297,5.697093486505405,12.660331092405906,2,4,3,4.0,4.0,1,4,75,13,75.0,13,1
191,191,192,60,RL,73.0,7472,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,No,ALQ,626,Unf,0,99,725,GasA,Gd,Y,SBrkr,725,754,0,1479,1,0,1,1,4,1,Gd,7,Typ,0,Attchd,1972.0,Fin,2,484,TA,TA,Y,0,32,0,0,0,0,0,6,2007,WD,Normal,184000,7.299797366758161,8.91905180393029,6.587550014824796,6.626717749249025,4.605170185988092,4.30406509320417,4.9344739331306915,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4965075614664802,1,626,6.440946540632921,12.122696471358964,3,3,3,3.0,3.0,1,3,35,3,35.0,3,1
